"modmat.siredam2015fit:paternalID1","modmat.siredam2015fit:paternalID6","modmat.siredam2015fit:paternalID8","modmat.siredam2015fit:paternalID15","modmat.siredam2015fit:paternalID16","modmat.siredam2015fit:paternalID28","modmat.siredam2015fit:paternalID34","modmat.siredam2015fit:paternalID36","modmat.siredam2015fit:paternalID37","modmat.siredam2015fit:paternalID38","modmat.siredam2015fit:paternalID44","modmat.siredam2015fit:paternalID58","modmat.siredam2015fit:paternalID60","modmat.siredam2015fit:paternalID63","modmat.siredam2015fit:paternalID71","modmat.siredam2015fit:paternalID76","modmat.siredam2015fit:paternalID81","modmat.siredam2015fit:paternalID98","modmat.siredam2015fit:paternalID99","modmat.siredam2015fit:paternalID106","modmat.siredam2015fit:paternalID110","modmat.siredam2015fit:paternalID112","modmat.siredam2015fit:paternalID115","modmat.siredam2015fit:paternalID119","modmat.siredam2015fit:paternalID122","modmat.siredam2015fit:paternalID124","modmat.siredam2015fit:paternalID126","modmat.siredam2015fit:paternalID127","modmat.siredam2015fit:paternalID130","modmat.siredam2015fit:paternalID131","modmat.siredam2015fit:paternalID135","modmat.siredam2015fit:paternalID138","modmat.siredam2015fit:paternalID139","modmat.siredam2015fit:paternalID149","modmat.siredam2015fit:paternalID152","modmat.siredam2015fit:paternalID160","modmat.siredam2015fit:paternalID162","modmat.siredam2015fit:paternalID163","modmat.siredam2015fit:paternalID166","modmat.siredam2015fit:paternalID167","modmat.siredam2015fit:paternalID198","modmat.siredam2015fit:paternalID204"
"GC2015b",1.64139998647756,1.66999207861026,0.986243415554504,1.75900232002214,1.30892362699289,1.44765366902674,2.35684705212732,1.47656360660012,1.20059538615006,1.5903690574144,0.984936556500203,2.38185612852454,1.66924640528197,1.8872983276642,1.66491415666529,1.32497825509755,1.75555037367843,1.63040845953292,1.3430645578177,1.24043078814237,1.66420805125292,1.23507985003513,1.89574748235355,0.989206167572016,1.39956172114435,1.15911474907064,1.44692050304565,2.46201325182899,1.8190400527399,1.97402946736239,1.06923896671015,1.79116906132151,2.20549367834271,1.30080723637138,2.41410336299995,1.84473950322946,1.40908010282465,2.26500422802781,1.52827043564301,1.72140347730757,1.4655068652137,2.15891208856442
"GC2016b",0.882049892958094,0.474591604831714,0.669149630716825,0.591983187173555,0.657647595534914,0.574107712505991,0.453838691098572,0.683754119324793,0.53405787317581,0.485343606760251,0.541603466737231,0.504020900998546,0.677095220638657,0.720030633289857,1.03099391447121,0.88538494412484,0.721292290630725,0.616377460970255,0.724402496664829,0.622768769326515,0.926947360348116,0.439927204706481,0.443630398404021,0.453740803519433,0.965441730228249,0.51757027051828,0.784180180983959,0.691163846629608,0.486232547029202,0.535837103938508,0.452422372128075,0.918146821830251,0.869672767922906,0.508289101741769,0.862457207313026,0.649747776212303,1.20459565603102,1.00198869468015,0.599883059220894,0.594594020220601,0.837125754311287,0.620811671300095
"GC2017b",4.14615291363367,3.27601540678886,2.32297712456638,5.24534325598062,3.15067153931037,5.06820622778534,5.80665447918831,2.99783147664691,2.98381634378227,3.84537935809109,2.35920325925625,6.24811272885599,3.96088080398038,3.8094003100781,4.59756227863003,2.98549047464958,3.24276357165547,3.16150397030874,3.26769209300586,3.99607258903754,5.10113366570369,4.10148012943126,3.75282602324106,3.74496600260519,3.45529955845648,2.37308650778222,2.52284737993466,5.36101980650715,3.48075115536416,4.19809355763699,2.68529672652307,7.88021005371081,4.79872758112904,2.75921756964572,2.48680521973834,3.84136015095867,2.74998014632249,4.43229169485867,3.51317997188626,4.09833759858231,3.25937832364738,4.31670593574215
