"modmat.siredam2015fit:paternalID1","modmat.siredam2015fit:paternalID5","modmat.siredam2015fit:paternalID9","modmat.siredam2015fit:paternalID12","modmat.siredam2015fit:paternalID16","modmat.siredam2015fit:paternalID20","modmat.siredam2015fit:paternalID23","modmat.siredam2015fit:paternalID26","modmat.siredam2015fit:paternalID30","modmat.siredam2015fit:paternalID39","modmat.siredam2015fit:paternalID40","modmat.siredam2015fit:paternalID41","modmat.siredam2015fit:paternalID49","modmat.siredam2015fit:paternalID53","modmat.siredam2015fit:paternalID56","modmat.siredam2015fit:paternalID59","modmat.siredam2015fit:paternalID60","modmat.siredam2015fit:paternalID68","modmat.siredam2015fit:paternalID71","modmat.siredam2015fit:paternalID75","modmat.siredam2015fit:paternalID76","modmat.siredam2015fit:paternalID81","modmat.siredam2015fit:paternalID87","modmat.siredam2015fit:paternalID91","modmat.siredam2015fit:paternalID98","modmat.siredam2015fit:paternalID101","modmat.siredam2015fit:paternalID104","modmat.siredam2015fit:paternalID105","modmat.siredam2015fit:paternalID110","modmat.siredam2015fit:paternalID111","modmat.siredam2015fit:paternalID114","modmat.siredam2015fit:paternalID117","modmat.siredam2015fit:paternalID123","modmat.siredam2015fit:paternalID130","modmat.siredam2015fit:paternalID131","modmat.siredam2015fit:paternalID136","modmat.siredam2015fit:paternalID137","modmat.siredam2015fit:paternalID142","modmat.siredam2015fit:paternalID146","modmat.siredam2015fit:paternalID154","modmat.siredam2015fit:paternalID159","modmat.siredam2015fit:paternalID164","modmat.siredam2015fit:paternalID177","modmat.siredam2015fit:paternalID180","modmat.siredam2015fit:paternalID181","modmat.siredam2015fit:paternalID183","modmat.siredam2015fit:paternalID184","modmat.siredam2015fit:paternalID198"
"KWb2015",1.53030315667045,1.74724988103126,1.92750324445854,2.02229265724777,1.87727988547421,1.39534025947987,3.39819294058389,1.6444021069391,2.90313652061195,3.19150251278178,3.20524827141793,2.89040369082638,1.64218097411826,2.92694166659975,1.38868265910781,1.77379638763063,1.55014644076715,3.12046714493569,1.75960279098703,2.4817952283238,2.19066678485406,2.66874987452376,1.86746080443516,6.29509686535749,1.80494154944691,1.46459585851468,2.25483532552869,1.56342872919436,3.87419875878522,2.15608313454183,1.74777183753357,3.43514799104002,1.58057596481374,3.4136880489284,1.76023716806662,2.45576047058668,2.55382710761227,1.80518887981639,4.43782166161702,2.68547333880639,1.73192297092653,3.70911899564995,1.98828602660988,1.74780116576126,2.12937611461868,2.9861232345361,2.98325666994059,1.74904744246678
"KWb2016",0.584667931850264,1.02735223905519,0.688395008717793,0.694460424765584,0.390019278134719,0.408965987694523,0.734430889262499,1.28693584494759,1.20909055078229,0.668820331625404,1.13791433169859,1.92699096628428,0.530741127404128,1.07481424049201,0.62151653534896,0.550022792527163,1.02587338037794,1.26056603528077,0.542063888333867,1.37448052083156,1.70417301716756,0.685349166963412,0.702034920483076,1.91988453289267,0.668413346614551,0.456861477404914,1.0220805124931,0.878760044943672,0.675223127359142,1.17783032997944,0.601328801108118,2.00366170490206,0.600728439652007,0.894070021244061,1.7814583192466,1.65782575046697,0.526904412226445,0.419519384755058,0.857303888568958,0.777318444125622,0.757864176234374,0.869723543828953,1.34390851775212,0.539762428084245,0.544942412049891,0.650706068213842,0.987870118075399,1.12606549068196
"KWb2017",0.322845090955982,0.478326321082445,1.17211723381741,0.747313998140449,0.493946555173583,0.291701833262518,0.870264242307386,0.52122074947582,1.99748478244083,0.795776710561759,0.950034424104318,1.319623233345,0.461622741599584,0.304468883642743,0.88456652520171,0.839612631588474,0.731780993221028,0.754518484106174,0.423134114917141,0.379182785118349,0.983463296211397,0.816396395702631,0.460873296739055,1.78628423832391,0.827751286453297,0.304482533162571,0.915364243426972,0.478995442451945,0.369678668038373,0.981519731589971,0.658352030930179,1.5193753776699,0.554341658670712,0.469810025294296,0.923563149256862,1.47348053655576,0.46731149387298,0.71973800017128,0.595710699224867,0.631313913393138,0.5542681244552,1.51961853595784,1.01409800274529,0.664603329353934,0.429231989328975,0.436397527718975,1.27574122466797,1.035649144714
