V1,V2
-0.00623848972415464,0.00169831458221057
-0.00134058755628051,0.00186328284615137
0.00355731461159361,0.0020468128379683
0.00845521677946774,0.00224659091745319
0.0133531189473419,0.00245857037085984
0.018251021115216,0.00269550399192427
0.0231489232830901,0.0029508710203678
0.0280468254509642,0.00322124905334943
0.0329447276188384,0.00352473741991197
0.0378426297867125,0.00384874661869048
0.0427405319545866,0.00419122129920637
0.0476384341224607,0.00457680068485473
0.0525363362903349,0.0049848809097872
0.057434238458209,0.00541846176715293
0.0623321406260831,0.00590160599583308
0.0672300427939572,0.0064118176462624
0.0721279449618314,0.00695651170856602
0.0770258471297055,0.00755747976440356
0.0819237492975796,0.00819075636663967
0.0868216514654537,0.00886979743831458
0.0917195536333279,0.00961189405612175
0.096617455801202,0.010392257770117
0.101515357969076,0.0112323389527306
0.10641326013695,0.0121421004125879
0.111311162304824,0.0130968382677021
0.116209064472698,0.014128292947675
0.121106966640573,0.0152356221725976
0.126004868808447,0.016395408716151
0.130902770976321,0.0176523222417833
0.135800673144195,0.0189905582728438
0.140698575312069,0.0203895096204622
0.145596477479943,0.0219097432498619
0.150494379647817,0.0235156499041895
0.155392281815691,0.0251912940087392
0.160290183983566,0.0270164027974529
0.16518808615144,0.0289300616332565
0.170085988319314,0.0309242929485817
0.174983890487188,0.0330982372162593
0.179881792655062,0.0353628308892037
0.184779694822936,0.0377307083977821
0.18967759699081,0.0402904704633249
0.194575499158684,0.0429519441838217
0.199473401326559,0.0457430499047883
0.204371303494433,0.048736414010316
0.209269205662307,0.0518430050927911
0.214167107830181,0.0551092589251742
0.219065009998055,0.0585858393880648
0.223962912165929,0.0621874677807361
0.228860814333803,0.0659823857118462
0.233758716501677,0.0699929043770634
0.238656618669552,0.0741404205066118
0.243554520837426,0.078518204848735
0.2484524230053,0.0831136256527968
0.253350325173174,0.0878579158247223
0.258248227341048,0.0928723795727211
0.263146129508922,0.0981029039137235
0.268044031676796,0.103493857777218
0.27294193384467,0.109197190702645
0.277839836012545,0.115111121802664
0.282737738180419,0.121196470918335
0.287635640348293,0.127637860830313
0.292533542516167,0.134280349951331
0.297431444684041,0.141107867312983
0.302329346851915,0.148328519789459
0.307227249019789,0.155740211940914
0.312125151187663,0.163370620838811
0.317023053355538,0.171387873048737
0.321920955523412,0.179603474638941
0.326818857691286,0.188071667158808
0.33171675985916,0.196914650370833
0.336614662027034,0.205961446054151
0.341512564194908,0.215293681226102
0.346410466362782,0.224982927675733
0.351308368530657,0.234879278385307
0.356206270698531,0.245091479377563
0.361104172866405,0.255637430376761
0.366002075034279,0.266391289152301
0.370899977202153,0.277487376882542
0.375797879370027,0.288888941305455
0.380695781537901,0.300496427943667
0.385593683705775,0.312466742828475
0.39049158587365,0.324709950370653
0.395389488041524,0.337154030012574
0.400287390209398,0.349973898512246
0.405185292377272,0.363030695791787
0.410083194545146,0.376280010123776
0.41498109671302,0.389908516859366
0.419878998880894,0.403735757355416
0.424776901048768,0.417747893545582
0.429674803216642,0.432122688982286
0.434572705384517,0.446661369655782
0.439470607552391,0.461388310119127
0.444368509720265,0.47641882862209
0.449266411888139,0.491593626434013
0.454164314056013,0.506950405376689
0.459062216223887,0.522548584489242
0.463960118391761,0.538267744476397
0.468858020559635,0.554151398677195
0.47375592272751,0.570212922907711
0.478653824895384,0.586368545541184
0.483551727063258,0.602658593280321
0.488449629231132,0.619063527181327
0.493347531399006,0.635532296007089
0.49824543356688,0.652091746753715
0.503143335734754,0.668705634467421
0.508041237902628,0.685350015202968
0.512939140070503,0.702026942748534
0.517837042238377,0.718702394815344
0.522734944406251,0.735372324005692
0.527632846574125,0.752002017685191
0.532530748741999,0.768580790202156
0.537428650909873,0.785115855300031
0.542326553077747,0.801523541888477
0.547224455245621,0.817839094498523
0.552122357413496,0.834067970776075
0.55702025958137,0.850075291622087
0.561918161749244,0.865955789907625
0.566816063917118,0.881688895382403
0.571713966084992,0.897128078595489
0.576611868252866,0.912399784131967
0.58150977042074,0.927452470985936
0.586407672588614,0.942150730136783
0.591305574756489,0.956641698890668
0.596203476924363,0.970832551363327
0.601101379092237,0.984621940488328
0.605999281260111,0.998165928787006
0.610897183427985,1.0113212438354
0.615795085595859,1.02404264635273
0.620692987763733,1.03648310479946
0.625590889931607,1.04844142432729
0.630488792099482,1.05994852294492
0.635386694267356,1.07114254389931
0.64028459643523,1.08175907017078
0.645182498603104,1.09192215531757
0.650080400770978,1.1017442302945
0.654978302938852,1.11089494752429
0.659876205106726,1.11960441797833
0.664774107274601,1.12794985867581
0.669672009442475,1.13553518432241
0.674569911610349,1.14270459715877
0.679467813778223,1.1494783638684
0.684365715946097,1.15544027836548
0.689263618113971,1.16100881648438
0.694161520281845,1.16612001513007
0.699059422449719,1.17045213431638
0.703957324617594,1.17438637851434
0.708855226785468,1.17780795778554
0.713753128953342,1.18049879198166
0.718651031121216,1.18279371011934
0.72354893328909,1.18452994199944
0.728446835456964,1.1855965984648
0.733344737624838,1.18627569557331
0.738242639792712,1.18636203350468
0.743140541960587,1.18584968402212
0.748038444128461,1.18496429252492
0.752936346296335,1.18346622135043
0.757834248464209,1.18144671972342
0.762732150632083,1.1790744463389
0.767630052799957,1.17608536078994
0.772527954967831,1.17265505731227
0.777425857135705,1.16889744044538
0.78232375930358,1.1645356350972
0.787221661471454,1.15981247049126
0.792119563639328,1.15479193678415
0.797017465807202,1.14919683225935
0.801915367975076,1.14331682485062
0.80681327014295,1.13716277107529
0.811711172310824,1.13050082899202
0.816609074478698,1.12361409413129
0.821506976646572,1.11646578681736
0.826404878814447,1.10891874949081
0.831302780982321,1.10118520800544
0.836200683150195,1.09321486788248
0.841098585318069,1.08494731542761
0.845996487485943,1.07653225725257
0.850894389653817,1.06791651520486
0.855792291821691,1.05909492445079
0.860690193989565,1.05016459421531
0.86558809615744,1.04107952789977
0.870485998325314,1.03186798639966
0.875383900493188,1.02258534987985
0.880281802661062,1.01320179314243
0.885179704828936,1.00375801115039
0.89007760699681,0.994278845953153
0.894975509164684,0.984758136488971
0.899873411332558,0.975229882844504
0.904771313500433,0.965699314755727
0.909669215668307,0.956189615197509
0.914567117836181,0.946711677072563
0.919465020004055,0.937261256835033
0.924362922171929,0.927894548986019
0.929260824339803,0.918586286296137
0.934158726507677,0.909334869263234
0.939056628675552,0.900221485922549
0.943954530843426,0.891185020821672
0.9488524330113,0.882239468893196
0.953750335179174,0.873464202279419
0.958648237347048,0.864783254425846
0.963546139514922,0.856226818520318
0.968444041682796,0.847858740334103
0.97334194385067,0.839598091214604
0.978239846018545,0.831493176236884
0.983137748186419,0.823582402602206
0.988035650354293,0.815787948506876
0.992933552522167,0.808176377787949
0.997831454690041,0.80075454902982
1.00272935685792,0.79345388327356
1.00762725902579,0.786357756249555
1.01252516119366,0.779438988072526
1.01742306336154,0.77264243932891
1.02232096552941,0.766065489002958
1.02721886769729,0.759647714709048
1.03211676986516,0.753349760004104
