"fit:modmat.siredam2016fit:paternalID0","fit:modmat.siredam2016fit:paternalID1","fit:modmat.siredam2016fit:paternalID5","fit:modmat.siredam2016fit:paternalID9","fit:modmat.siredam2016fit:paternalID12","fit:modmat.siredam2016fit:paternalID16","fit:modmat.siredam2016fit:paternalID20","fit:modmat.siredam2016fit:paternalID23","fit:modmat.siredam2016fit:paternalID26","fit:modmat.siredam2016fit:paternalID30","fit:modmat.siredam2016fit:paternalID39","fit:modmat.siredam2016fit:paternalID40","fit:modmat.siredam2016fit:paternalID41","fit:modmat.siredam2016fit:paternalID49","fit:modmat.siredam2016fit:paternalID53","fit:modmat.siredam2016fit:paternalID56","fit:modmat.siredam2016fit:paternalID59","fit:modmat.siredam2016fit:paternalID60","fit:modmat.siredam2016fit:paternalID68","fit:modmat.siredam2016fit:paternalID71","fit:modmat.siredam2016fit:paternalID75","fit:modmat.siredam2016fit:paternalID76","fit:modmat.siredam2016fit:paternalID81","fit:modmat.siredam2016fit:paternalID87","fit:modmat.siredam2016fit:paternalID91","fit:modmat.siredam2016fit:paternalID98","fit:modmat.siredam2016fit:paternalID101","fit:modmat.siredam2016fit:paternalID104","fit:modmat.siredam2016fit:paternalID105","fit:modmat.siredam2016fit:paternalID110","fit:modmat.siredam2016fit:paternalID111","fit:modmat.siredam2016fit:paternalID114","fit:modmat.siredam2016fit:paternalID117","fit:modmat.siredam2016fit:paternalID123","fit:modmat.siredam2016fit:paternalID130","fit:modmat.siredam2016fit:paternalID131","fit:modmat.siredam2016fit:paternalID136","fit:modmat.siredam2016fit:paternalID137","fit:modmat.siredam2016fit:paternalID142","fit:modmat.siredam2016fit:paternalID146","fit:modmat.siredam2016fit:paternalID154","fit:modmat.siredam2016fit:paternalID159","fit:modmat.siredam2016fit:paternalID164","fit:modmat.siredam2016fit:paternalID177","fit:modmat.siredam2016fit:paternalID180","fit:modmat.siredam2016fit:paternalID181","fit:modmat.siredam2016fit:paternalID183","fit:modmat.siredam2016fit:paternalID184","fit:modmat.siredam2016fit:paternalID198"
"kw_b2015",1.6694086258034,1.8628741098839,2.03186225942695,2.14078865273716,1.98680729094192,1.53470523098166,3.41721705310553,1.76708772014426,2.93273824859642,3.20930178824365,3.23730869255525,2.9367970082278,1.77078307274989,2.99933153349115,1.5304108950261,1.90689698314435,1.67976886337871,3.14838875476329,1.89233342001627,2.54911227069268,2.28276583891872,2.70374825522437,1.99565048829433,6.14991041795714,1.91731078005995,1.60537763038479,2.34632063004479,1.70231201294248,3.88449311762321,2.25197535694635,1.86159865342045,3.44603255575016,1.72295005208104,3.43187792616838,1.88677109709681,2.52360517630621,2.60093770674412,1.91731940096392,4.41870770322753,2.73791880880797,1.84925824590161,3.75159581481745,2.08664119952833,1.88042285868723,2.22651085747716,3.05102357051709,3.01225344933225,1.86744532985223,1.6694086258034
"kw_b2016",0.735311300259657,0.66872449757834,1.08412371845731,0.76370483751659,0.795121651050729,0.490799673484567,0.506074177279131,0.812436428245855,1.34460649883348,1.25396102534403,0.759783797999415,1.22627317072974,1.89932835532824,0.619895229670613,1.17472334714787,0.708185972747627,0.654278069855927,1.0763698532938,1.33601875097259,0.646572413160991,1.42013374456512,1.72446296238214,0.764063910205367,0.789681056752375,1.90707274244303,0.753037961409296,0.548683397986393,1.10155240081068,0.943029412543402,0.748004229940699,1.23260391380238,0.685739589255875,1.9995513548508,0.689031135218762,0.993225479252511,1.8467849005833,1.62115666127033,0.63042111652027,0.515610943181818,0.929370539301387,0.862311598369134,0.854188996951988,0.942505456724379,1.39023978636936,0.642774904491875,0.655623574288598,0.722936616482971,1.04193483561776,1.2117403560208
"kw_b2017",0.299136327449222,0.419126795770361,0.998729426223598,0.633714213523217,0.434006252688218,0.270781580463303,0.747354756790654,0.453018235752228,1.62121477236056,0.69401520758766,0.815274296497517,1.11063884420845,0.41014751349427,0.28223858024099,0.767900832619523,0.725699925809809,0.640009842184145,0.645120705202147,0.385104217210481,0.3393107136412,0.838960762858878,0.694747757644562,0.415991101451619,1.4821049589973,0.719994764793952,0.281806924096654,0.788942327395574,0.422752070255041,0.331804153915875,0.842113588377588,0.569520293217327,1.27922961608766,0.483137483757026,0.415265983628516,0.791733231092726,1.21029461446214,0.415118144815927,0.634079059663115,0.512513969922927,0.556995366744678,0.489755119021713,1.28934258248184,0.87173543969923,0.574999521332852,0.391162470057873,0.383503197508202,1.08963465225011,0.890876278702693,0.299136327449222
