V1,V2
0.474837973342881,0.00104699385364851
0.488009490693757,0.00117883935593003
0.501181008044632,0.00133117304902448
0.514352525395508,0.00149996640423521
0.527524042746384,0.00168430542065629
0.540695560097259,0.00189079969299971
0.553867077448135,0.00212415003044465
0.567038594799011,0.00237845946480374
0.580210112149886,0.0026553624718789
0.593381629500762,0.00297381406096931
0.606553146851638,0.00332005769657128
0.619724664202514,0.00369507416427404
0.632896181553389,0.00411644733339742
0.646067698904265,0.00458175874185354
0.659239216255141,0.00508459705073172
0.672410733606016,0.0056346054458365
0.685582250956892,0.00625191862005755
0.698753768307768,0.00691735645807764
0.711925285658643,0.00763234935973928
0.725096803009519,0.00843613039494005
0.738268320360395,0.00930538379670765
0.751439837711271,0.0102370869147854
0.764611355062146,0.011258315731417
0.777782872413022,0.0123792811420333
0.790954389763898,0.0135775926069108
0.804125907114773,0.0148611463232571
0.817297424465649,0.0162883343494858
0.830468941816525,0.0178096669340978
0.8436404591674,0.0194273562082965
0.856811976518276,0.0211996227313028
0.869983493869152,0.0231062881118095
0.883155011220027,0.0251279855880345
0.896326528570903,0.0272958839687957
0.909498045921779,0.0296549611501546
0.922669563272655,0.0321488610255471
0.93584108062353,0.034780064408313
0.949012597974406,0.0376535369060362
0.962184115325282,0.0406902176701289
0.975355632676157,0.0438844275103251
0.988527150027033,0.0473043623146067
1.00169866737791,0.0509542375447756
1.01487018472878,0.0547812439263822
1.02804170207966,0.0588067122237351
1.04121321943054,0.0631368578129266
1.05438473678141,0.0676620050063733
1.06755625413229,0.0723841458108931
1.08072777148316,0.0774179870502045
1.09389928883404,0.0826982786716968
1.10707080618491,0.0881897791980311
1.12024232353579,0.0939503908800919
1.13341384088667,0.100030201156417
1.14658535823754,0.106330786231625
1.15975687558842,0.112853023354262
1.17292839293929,0.119754251952804
1.18609991029017,0.126885133327433
1.19927142764104,0.13424005397109
1.21244294499192,0.141910939171634
1.2256144623428,0.149870466960175
1.23878597969367,0.158048822215144
1.25195749704455,0.166473151581335
1.26512901439542,0.175232924015523
1.2783005317463,0.184197647552153
1.29147204909717,0.193364935193726
1.30464356644805,0.202837787217079
1.31781508379893,0.212521220577518
1.3309866011498,0.222382345420471
1.34415811850068,0.232462870047
1.35732963585155,0.242765208416313
1.37050115320243,0.253210667820497
1.3836726705533,0.263795461071443
1.39684418790418,0.274584700375132
1.41001570525506,0.285473126926411
1.42318722260593,0.296454535149
1.43635873995681,0.307547123588472
1.44953025730768,0.318707526775718
1.46270177465856,0.329907327657252
1.47587329200943,0.341140024763933
1.48904480936031,0.35237586960618
1.50221632671119,0.363590980962799
1.51538784406206,0.37477760593492
1.52855936141294,0.385878889906144
1.54173087876381,0.396888730763737
1.55490239611469,0.407805156320787
1.56807391346556,0.418575126093048
1.58124543081644,0.429149531428117
1.59441694816732,0.439564423519634
1.60758846551819,0.449803792484803
1.62075998286907,0.459712070756681
1.63393150021994,0.469396551107074
1.64710301757082,0.47884968549947
1.66027453492169,0.487931033145222
1.67344605227257,0.496668493157986
1.68661756962345,0.505116396374715
1.69978908697432,0.513204174804984
1.7129606043252,0.520799991820881
1.72613212167607,0.528056439419447
1.73930363902695,0.534968030468426
1.75247515637782,0.541289168511539
1.7656466737287,0.547201484954624
1.77881819107957,0.552732118641193
1.79198970843045,0.557735126781733
1.80516122578133,0.562191358870905
1.8183327431322,0.56624235292044
1.83150426048308,0.569856108392952
1.84467577783395,0.572790237334008
1.85784729518483,0.575310001563396
1.8710188125357,0.5774154888049
1.88419032988658,0.578896848025973
1.89736184723746,0.57988298452195
1.91053336458833,0.580462899983757
1.92370488193921,0.58054801494778
1.93687639929008,0.580046886599943
1.95004791664096,0.579161711190855
1.96321943399183,0.577896004398259
1.97639095134271,0.576019156375232
1.98956246869359,0.573773816556633
2.00273398604446,0.571184728549708
2.01590550339534,0.568136936635043
2.02907702074621,0.564674975256853
2.04224853809709,0.560916239322752
2.05542005544796,0.556839399893703
2.06859157279884,0.552335416075493
2.08176309014972,0.54758919487316
2.09493460750059,0.542607868179189
2.10810612485147,0.537296693460394
2.12127764220234,0.531764550615425
2.13444915955322,0.526056928606853
2.14762067690409,0.52014631087696
2.16079219425497,0.514039756018026
2.17396371160585,0.507818497375147
2.18713522895672,0.50148999265256
2.2003067463076,0.495022874252429
2.21347826365847,0.488498504495135
2.22664978100935,0.481925512146863
2.23982129836022,0.475308077555373
2.2529928157111,0.468680678857318
2.26616433306198,0.462058765704313
2.27933585041285,0.455453753707898
2.29250736776373,0.448905873411585
2.3056788851146,0.44241115602807
2.31885040246548,0.43597492959582
2.33202191981635,0.429655209951336
2.34519343716723,0.423439262214789
2.35836495451811,0.41732025066224
2.37153647186898,0.411337520332214
2.38470798921986,0.40552391810676
2.39787950657073,0.399836898068457
2.41105102392161,0.39428122627194
2.42422254127248,0.388963702945473
2.43739405862336,0.3837933509158
2.45056557597424,0.37877189536274
2.46373709332511,0.373972590264454
2.47690861067599,0.369373562632658
2.49008012802686,0.364933748279973
2.50325164537774,0.360681288865729
2.51642316272861,0.35667951610714
2.52959468007949,0.352839093253607
2.54276619743037,0.349159770469143
2.55593771478124,0.345736621255537
2.56910923213212,0.342487744383599
2.58228074948299,0.339393702491588
2.59545226683387,0.336501281957136
2.60862378418474,0.333813664812175
2.62179530153562,0.331268572387201
2.6349668188865,0.328869982543161
2.64813833623737,0.326694460825602
2.66130985358825,0.324644269961818
2.67448137093912,0.322716954275573
2.68765288829,0.320961618129207
2.70082440564087,0.319338372623474
2.71399592299175,0.317816662095449
2.72716744034263,0.316411027753993
2.7403389576935,0.31513668406981
2.75351047504438,0.313940256480075
2.76668199239525,0.312818740540749
2.77985350974613,0.311803599489385
2.793025027097,0.310846895641489
2.80619654444788,0.309940257507176
2.81936806179875,0.309092058052341
2.83253957914963,0.308287757091079
2.84571109650051,0.307508772941086
2.85888261385138,0.306752901967631
2.87205413120226,0.306015139660376
2.88522564855313,0.305278984072291
2.89839716590401,0.304541652885387
2.91156868325489,0.303790778974682
2.92474020060576,0.303017828795808
2.93791171795664,0.302222262596314
2.95108323530751,0.301393252865031
2.96425475265839,0.300511524886033
2.97742627000926,0.299588441092661
2.99059778736014,0.298621871587391
3.00376930471101,0.297571534620979
3.01694082206189,0.296461855336556
3.03011233941277,0.295293765198078
3.04328385676364,0.294039339795452
3.05645537411452,0.292695611755293
3.06962689146539,0.29128222250478
3.08279840881627,0.289789925148767
3.09596992616714,0.288177241997262
3.10914144351802,0.286487504021394
3.1223129608689,0.28472009816068
3.13548447821977,0.282830302213208
3.14865599557065,0.280846133130107
3.16182751292152,0.278781396230537
3.1749990302724,0.276614568063206
3.18817054762327,0.274330579413344
3.20134206497415,0.271966793811999
3.21451358232503,0.269523493858913
3.2276850996759,0.266947605763964
3.24085661702678,0.264294665141868
3.25402813437765,0.261566831409712
3.26719965172853,0.258735402903966
3.2803711690794,0.255813507869772
3.29354268643028,0.252824132363443
3.30671420378116,0.249759695128627
3.31988572113203,0.246597726734866
3.33305723848291,0.243377925078964
3.34622875583378,0.240101607242534
3.35940027318466,0.236742722377625
3.37257179053553,0.233329835124247
3.38574330788641,0.229871904554662
3.39891482523729,0.226359567235533
3.41208634258816,0.222795182404337
3.42525785993904,0.219198118902061
3.43842937728991,0.215569561785394
3.45160089464079,0.211897567016023
3.46477241199166,0.208205566154816
3.47794392934254,0.204495109035222
3.49111544669342,0.200763718530296
3.50428696404429,0.197020933568303
3.51745848139517,0.19327205553538
3.53062999874604,0.189518846378941
3.54380151609692,0.185767864763987
