"fit:modmat.siredam2015fit:paternalID0","fit:modmat.siredam2015fit:paternalID1","fit:modmat.siredam2015fit:paternalID8","fit:modmat.siredam2015fit:paternalID15","fit:modmat.siredam2015fit:paternalID21","fit:modmat.siredam2015fit:paternalID24","fit:modmat.siredam2015fit:paternalID25","fit:modmat.siredam2015fit:paternalID27","fit:modmat.siredam2015fit:paternalID31","fit:modmat.siredam2015fit:paternalID35","fit:modmat.siredam2015fit:paternalID42","fit:modmat.siredam2015fit:paternalID43","fit:modmat.siredam2015fit:paternalID52","fit:modmat.siredam2015fit:paternalID55","fit:modmat.siredam2015fit:paternalID61","fit:modmat.siredam2015fit:paternalID67","fit:modmat.siredam2015fit:paternalID69","fit:modmat.siredam2015fit:paternalID75","fit:modmat.siredam2015fit:paternalID89","fit:modmat.siredam2015fit:paternalID96","fit:modmat.siredam2015fit:paternalID98"
"cs_b2015",0.518100951234854,2.07482878979122,1.74190207083178,1.22807184642303,1.67116059061872,1.24445876852679,1.5234409101913,1.32285169934427,0.880857853305988,0.497628177767322,1.11989741500329,0.681944954051486,2.37690197024365,1.00712829541464,2.42261021716261,1.69888066331167,0.524719516529881,1.65181532610307,0.503437111094526,1.17197311989571,0.932900746051432
"cs_b2016",0.353992302811355,0.77987303943822,0.396607476567821,1.02921493718307,0.328880156336753,0.622916401154945,0.420421637482926,1.11597172752055,0.46663110959358,0.208851573640399,0.723575333077568,0.155504039251032,0.351683351813517,0.461261945078852,0.604232587902894,0.717250070810873,0.243709077757692,0.2337607528745,0.15872450109761,0.179297238447122,0.314919102413658
"cs_b2017",1.18545113176513,1.17308289802516,0.811062203281503,0.647967498177816,0.870721087219752,0.827487930967873,2.09472141593486,1.38078915511534,0.928633272033236,0.979208682033455,0.509796842203298,0.975599933067426,0.821129575346118,2.00166351471469,0.944196963688712,0.640181370340802,0.78052158149066,1.69175758330196,0.53941339158057,0.566762804760372,1.18545113176513
