V1,V2
0.03522765689191,0.00282250762877072
0.0401866841802746,0.00311676735976216
0.0451457114686393,0.00343796082443217
0.050104738757004,0.00378068154049255
0.0550637660453686,0.00416295773776048
0.0600227933337333,0.0045789971807362
0.064981820622098,0.00502193465415544
0.0699408479104626,0.00551403920963541
0.0748998751988273,0.00604802662593722
0.0798589024871919,0.00661527088351504
0.0848179297755566,0.00724298803103105
0.0897769570639212,0.00792211171622424
0.0947359843522859,0.00864191853708972
0.0996950116406506,0.00943531350436739
0.104654038929015,0.0102911292727109
0.10961306621738,0.0111961783043512
0.114572093505745,0.0121898105589966
0.119531120794109,0.0132584151742205
0.124490148082474,0.0143859508267455
0.129449175370839,0.0156189541687825
0.134408202659203,0.0169410123315961
0.139367229947568,0.018332828280464
0.144326257235933,0.0198488182008234
0.149285284524297,0.0214694033484025
0.154244311812662,0.0231716309918744
0.159203339101027,0.0250184003425888
0.164162366389391,0.0269866111077
0.169121393677756,0.0290492746811596
0.17408042096612,0.0312782424087058
0.179039448254485,0.0336465614494658
0.18399847554285,0.036122868255143
0.188957502831214,0.0387882532309872
0.193916530119579,0.0416116237158797
0.198875557407944,0.0445569674726236
0.203834584696308,0.0477146706057785
0.208793611984673,0.0510492781263897
0.213752639273038,0.0545199469124887
0.218711666561402,0.0582261397495309
0.223670693849767,0.0621279037230087
0.228629721138132,0.0661795011731021
0.233588748426496,0.0704889377216714
0.238547775714861,0.0750117359410983
0.243506803003226,0.0796973446676467
0.24846583029159,0.0846614344486987
0.253424857579955,0.0898551064249947
0.25838388486832,0.0952232450399474
0.263342912156684,0.100887948183257
0.268301939445049,0.106796145954668
0.273260966733414,0.112888594123298
0.278219994021778,0.11929222207103
0.283179021310143,0.125950199512123
0.288138048598508,0.132799787370836
0.293097075886872,0.13997081352297
0.298056103175237,0.147403264853726
0.303015130463602,0.155031741803547
0.307974157751966,0.162986743108407
0.312933185040331,0.171205816132486
0.317892212328696,0.179621927317348
0.32285123961706,0.188363788240611
0.327810266905425,0.197367405723239
0.33276929419379,0.206565310353118
0.337728321482154,0.216081822897662
0.342687348770519,0.225852444585523
0.347646376058884,0.235810606926843
0.352605403347248,0.246073592887217
0.357564430635613,0.256577539626834
0.362523457923978,0.26725820976518
0.367482485212342,0.278223273285643
0.372441512500707,0.289410712874323
0.377400539789072,0.300760089825009
0.382359567077436,0.312367079519802
0.387318594365801,0.324172741570906
0.392277621654166,0.336121876459798
0.39723664894253,0.348296097742548
0.402195676230895,0.360640743205912
0.40715470351926,0.373107196564313
0.412113730807624,0.38576136833066
0.417072758095989,0.398553990636226
0.422031785384354,0.411444207853838
0.426990812672718,0.42448110614825
0.431949839961083,0.437621788427039
0.436908867249447,0.450834104487274
0.441867894537812,0.464149782960032
0.446826921826177,0.477533083375716
0.451785949114542,0.490961216239906
0.456744976402906,0.504448643322796
0.461704003691271,0.51796733260734
0.466663030979635,0.531504178468047
0.471622058268,0.54505708874278
0.476581085556365,0.558606025041721
0.481540112844729,0.572147532561021
0.486499140133094,0.585664259048197
0.491458167421459,0.599144159278922
0.496417194709823,0.612593037849745
0.501376221998188,0.625980076575005
0.506335249286553,0.639300934052808
0.511294276574917,0.652569946185055
0.516253303863282,0.665745007021902
0.521212331151647,0.678828914323698
0.526171358440011,0.691843516330377
0.531130385728376,0.704737836045908
0.536089413016741,0.717521000701586
0.541048440305105,0.730221129282401
0.54600746759347,0.742780863589513
0.550966494881835,0.75521465130029
0.555925522170199,0.767555505046618
0.560884549458564,0.779742074266177
0.565843576746929,0.791792977337198
0.570802604035293,0.803744708589092
0.575761631323658,0.815534042595693
0.580720658612023,0.827182545958647
0.585679685900387,0.83872885529706
0.590638713188752,0.850109562720496
0.595597740477117,0.861347960856994
0.600556767765481,0.872483668097659
0.605515795053846,0.883454236233188
0.610474822342211,0.894283535192287
0.615433849630575,0.905011280627753
0.62039287691894,0.91557648962529
0.625351904207305,0.926002602551621
0.630310931495669,0.936328903767519
0.635269958784034,0.946495704950187
0.640228986072399,0.956525210775335
0.645188013360763,0.966456157478088
0.650147040649128,0.976229315275174
0.655106067937493,0.985865093010507
0.660065095225857,0.9954019997811
0.665024122514222,1.00477982514899
0.669983149802587,1.01401689647048
0.674942177090951,1.02315224753307
0.679901204379316,1.03212275493287
0.684860231667681,1.04094466316629
0.689819258956045,1.04965867232031
0.69477828624441,1.05819647132581
0.699737313532774,1.06657249524269
0.704696340821139,1.07483056829473
0.709655368109504,1.08289475579172
0.714614395397869,1.09077820360467
0.719573422686233,1.0985295322517
0.724532449974598,1.10606278503158
0.729491477262962,1.11339054136209
0.734450504551327,1.12056798069652
0.739409531839692,1.12749696585985
0.744368559128056,1.13419037759627
0.749327586416421,1.14071166992364
0.754286613704786,1.14694879804936
0.75924564099315,1.1529158904416
0.764204668281515,1.15868620266157
0.76916369556988,1.16413265313297
0.774122722858244,1.16927157232501
0.779081750146609,1.17418721993184
0.784040777434974,1.17873707634477
0.788999804723338,1.18294056599145
0.793958832011703,1.18689371088376
0.798917859300068,1.190438963939
0.803876886588432,1.19359960819664
0.808835913876797,1.19648364633197
0.813794941165162,1.19891975797685
0.818753968453526,1.20093566653113
0.823712995741891,1.20265097021493
0.828672023030256,1.20388265064287
0.83363105031862,1.20466322758809
0.838590077606985,1.20512287947462
0.84354910489535,1.20506971083409
0.848508132183714,1.20454114043091
0.853467159472079,1.20367629395088
0.858426186760444,1.20227784231978
0.863385214048808,1.2003879413258
0.868344241337173,1.19815246515877
0.873303268625538,1.19537255468295
0.878262295913902,1.19209468159601
0.883221323202267,1.18846879204552
0.888180350490632,1.18429866952089
0.893139377778996,1.17963444250871
0.898098405067361,1.17462709363348
0.903057432355726,1.16908728409079
0.90801645964409,1.16306793697571
0.912975486932455,1.15671781914654
0.91793451422082,1.14985855783159
0.922893541509184,1.14254485156075
0.927852568797549,1.13491993884883
0.932811596085914,1.12682015624143
0.937770623374278,1.11830085546376
0.942729650662643,1.1094965344952
0.947688677951008,1.10026146219612
0.952647705239372,1.09065047637643
0.957606732527737,1.08078637752622
0.962565759816101,1.0705439276068
0.967524787104466,1.05997629731167
0.972483814392831,1.04919202727712
0.977442841681196,1.0380881702514
0.98240186896956,1.02671514635288
